Source_Directory,Alloy_Type,Authors,Source,Title,Year,composition,Ag (at.%),Al (at.%),Au (at.%),Cd (at.%),Co (at.%),Cu (at.%),Fe (at.%),Hf (at.%),Mn (at.%),Nb (at.%),Ni (at.%),Pd (at.%),Pt (at.%),Ru (at.%),Si (at.%),Ta (at.%),Ti (at.%),Zn (at.%),Zr (at.%),Austenite Finish Temperature - AF - (°C),Austenite Start Temperature - AS - (°C),Martensite Finish Temperature - MF - (°C),Martensite Start Temperature - MS - (°C),Cooling Rate (°C/min),Heating Rate (°C/min),Calculated Density (g/cm^3),Thermal transformation span (TSPAN) - (AF-MF) - (°C)
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,Ni50.3Ti34.7Hf15.0 %,,,,,,,,15.0,,,50.3,,,,,,34.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiHf,G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,Ni50.3Ti29.7Hf20.0 %,,,,,,,,20.0,,,50.3,,,,,,29.7,,,,,,,10.0,10.0,,
